user_id,user_gender,country,age_group,traveller_type,join_date
1168,Female,Brazil,45-54,Business,12-11-2021
1169,Female,Japan,55+,Business,06-02-2025
1170,Male,Nigeria,25-34,Couple,11-04-2022
1171,Male,Germany,35-44,Couple,18-07-2025
1172,Other,Australia,25-34,Couple,07-07-2022
1173,Female,United Kingdom,55+,Business,10-07-2023
1174,Male,United States,55+,Couple,17-01-2025
1175,Female,United Arab Emirates,18-24,Solo,09-10-2023
1176,Male,Japan,35-44,Family,07-06-2024
1177,Female,Brazil,25-34,Solo,02-05-2024
1178,Female,France,35-44,Couple,10-07-2021
1179,Female,India,55+,Family,11-12-2023
1180,Male,France,35-44,Family,13-04-2024
1181,Male,United States,35-44,Couple,07-12-2021
1182,Male,Australia,25-34,Solo,28-03-2024
1183,Male,South Africa,25-34,Couple,27-07-2021
1184,Female,United Kingdom,55+,Solo,24-05-2023
1185,Female,France,45-54,Couple,10-02-2024
1186,Male,India,35-44,Family,07-02-2023
1187,Male,Mexico,18-24,Business,21-07-2025
1188,Other,Brazil,35-44,Couple,17-05-2024
1189,Male,India,35-44,Solo,26-01-2025
1190,Male,Turkey,55+,Business,11-06-2024
1191,Female,Canada,55+,Couple,01-12-2020
1192,Female,Mexico,18-24,Business,12-11-2021
1193,Female,Australia,55+,Family,24-09-2020
1194,Male,Netherlands,55+,Couple,01-04-2023
1195,Male,Canada,18-24,Solo,16-03-2024
1196,Female,France,35-44,Couple,07-01-2024
1197,Male,Spain,25-34,Family,21-01-2021
1198,Female,United States,25-34,Solo,09-12-2024
1199,Male,India,25-34,Family,26-11-2021
1200,Male,France,35-44,Family,10-04-2024
1201,Male,Russia,45-54,Solo,24-11-2021
1202,Male,South Korea,55+,Couple,02-07-2024
1203,Male,Canada,35-44,Business,25-06-2025
1204,Female,France,18-24,Couple,28-06-2023
1205,Male,Canada,25-34,Family,22-08-2020
1206,Female,Canada,35-44,Family,25-07-2023
1207,Female,France,55+,Business,22-03-2023
1208,Male,New Zealand,35-44,Solo,17-09-2022
1209,Female,South Africa,55+,Business,23-04-2021
1210,Male,Mexico,55+,Family,14-09-2020
1211,Other,Turkey,25-34,Family,25-02-2025
1212,Male,United Kingdom,25-34,Couple,25-02-2022
1213,Male,China,25-34,Solo,10-05-2021
1214,Male,United States,35-44,Couple,06-09-2021
1215,Male,United States,35-44,Business,21-08-2023
1216,Female,United Kingdom,25-34,Family,18-02-2024
1217,Female,United States,45-54,Business,06-04-2022
1218,Female,United Kingdom,45-54,Couple,10-08-2024
1219,Male,Spain,55+,Solo,31-03-2024
1220,Other,Egypt,25-34,Family,12-08-2020
1221,Male,New Zealand,25-34,Couple,21-06-2024
1222,Male,India,25-34,Family,06-11-2021
1223,Male,China,35-44,Business,01-06-2024
1224,Male,United States,35-44,Family,21-04-2021
1225,Male,United States,35-44,Couple,11-05-2022
1226,Female,United States,25-34,Solo,23-06-2023
1227,Female,Australia,25-34,Family,02-01-2025
1228,Male,United States,25-34,Solo,22-08-2024
1229,Male,Russia,25-34,Couple,07-11-2021
1230,Female,Germany,25-34,Couple,25-08-2023
1231,Female,Germany,35-44,Couple,18-01-2024
1232,Female,Spain,35-44,Family,19-04-2025
1233,Male,Russia,55+,Business,26-07-2024
1234,Male,Brazil,45-54,Family,02-11-2021
1235,Female,Japan,35-44,Couple,01-11-2023
1236,Other,United States,45-54,Couple,05-06-2025
1237,Female,China,35-44,Family,02-05-2021
1238,Male,India,25-34,Family,20-09-2021
1239,Male,Italy,18-24,Solo,19-04-2025
1240,Female,Japan,55+,Couple,21-01-2022
1241,Female,Brazil,25-34,Family,26-06-2022
1242,Female,Germany,35-44,Family,03-02-2021
1243,Male,Russia,25-34,Couple,29-01-2021
1244,Female,South Africa,35-44,Business,24-12-2021
1245,Female,United States,25-34,Couple,02-12-2023
1246,Male,United Kingdom,25-34,Business,23-11-2024
1247,Male,Italy,25-34,Couple,28-11-2020
1248,Male,France,25-34,Business,25-04-2022
1249,Male,Germany,35-44,Solo,29-06-2025
1250,Female,France,25-34,Couple,16-12-2022
1251,Male,United Kingdom,25-34,Solo,12-04-2025
1252,Other,Brazil,25-34,Family,06-06-2024
1253,Male,United States,25-34,Solo,05-03-2024
1254,Female,Canada,18-24,Family,05-09-2021
1255,Male,Brazil,35-44,Family,30-09-2024
1256,Male,United States,25-34,Solo,24-05-2024
1257,Other,Germany,55+,Couple,22-02-2021
1258,Male,Japan,45-54,Couple,29-06-2021
1259,Other,Thailand,25-34,Couple,05-06-2022
1260,Female,China,45-54,Couple,27-08-2023
1261,Female,South Korea,35-44,Business,23-02-2023
1262,Female,Japan,35-44,Solo,07-08-2021
1263,Female,Italy,35-44,Business,24-12-2022
1264,Female,South Korea,35-44,Couple,10-05-2025
1265,Female,United Kingdom,35-44,Couple,06-12-2022
1266,Female,United States,25-34,Business,22-02-2023
1267,Male,Italy,35-44,Solo,03-10-2022
1268,Female,Brazil,35-44,Couple,16-03-2022
1269,Male,United Kingdom,45-54,Solo,28-11-2023
1270,Female,United Kingdom,45-54,Solo,01-05-2021
1271,Female,South Korea,45-54,Couple,25-05-2024
1272,Male,United Kingdom,45-54,Family,22-04-2022
1273,Male,Australia,25-34,Couple,13-02-2021
1274,Female,Australia,18-24,Couple,11-05-2023
1275,Female,Mexico,45-54,Business,11-04-2025
1276,Female,France,45-54,Business,17-11-2022
1277,Male,South Africa,25-34,Family,20-05-2025
1278,Male,Turkey,25-34,Couple,12-09-2023
1279,Male,United Kingdom,25-34,Business,08-02-2021
1280,Female,Germany,35-44,Family,20-12-2021
1281,Male,South Korea,45-54,Family,02-01-2025
1282,Female,Australia,55+,Solo,16-01-2023
1283,Male,South Korea,25-34,Business,26-01-2024
1284,Male,Canada,55+,Couple,09-10-2021
1285,Female,France,35-44,Business,02-10-2020
1286,Male,Mexico,35-44,Family,02-08-2021
1287,Male,Spain,18-24,Solo,24-12-2022
1288,Female,China,35-44,Family,15-08-2024
1289,Male,China,25-34,Business,24-10-2022
1290,Other,United States,35-44,Family,27-09-2021
1291,Female,Italy,35-44,Solo,09-11-2020
1292,Other,United States,25-34,Business,13-12-2021
1293,Male,South Africa,25-34,Couple,04-03-2021
1294,Other,Canada,55+,Solo,13-10-2023
1295,Female,Argentina,25-34,Business,20-07-2025
1296,Female,Japan,25-34,Family,17-01-2023
1297,Male,United States,25-34,Solo,19-01-2024
1298,Female,Brazil,25-34,Couple,05-03-2025
1299,Male,Japan,25-34,Family,05-12-2023
1300,Female,Japan,45-54,Couple,11-10-2021
1301,Male,United Kingdom,25-34,Couple,16-08-2020
1302,Male,Russia,55+,Solo,15-09-2024
1303,Male,United Kingdom,35-44,Solo,02-10-2020
1304,Female,Canada,35-44,Solo,23-02-2025
1305,Male,Brazil,25-34,Couple,15-10-2021
1306,Female,Brazil,45-54,Family,22-12-2022
1307,Female,China,25-34,Couple,08-06-2023
1308,Male,United Kingdom,25-34,Solo,17-08-2023
1309,Female,Canada,25-34,Couple,23-07-2024
1310,Female,Italy,25-34,Solo,06-01-2025
1311,Other,United States,35-44,Solo,30-09-2023
1312,Male,Brazil,35-44,Couple,21-07-2021
1313,Female,China,25-34,Business,09-10-2022
1314,Female,China,35-44,Business,05-02-2024
1315,Male,Japan,18-24,Couple,21-09-2021
1316,Female,United Kingdom,35-44,Couple,01-01-2021
1317,Female,China,45-54,Family,08-12-2022
1318,Female,China,25-34,Couple,02-07-2024
1319,Male,New Zealand,25-34,Business,18-11-2020
1320,Other,South Korea,55+,Family,20-04-2022
1321,Female,Turkey,45-54,Solo,10-02-2024
1322,Female,United Kingdom,55+,Solo,14-11-2023
1323,Female,Italy,35-44,Solo,19-09-2024
1324,Other,South Africa,25-34,Business,01-02-2023
1325,Male,China,25-34,Business,13-03-2023
1326,Male,Italy,35-44,Solo,06-12-2022
1327,Male,South Africa,45-54,Business,14-02-2025
1328,Male,France,25-34,Couple,09-09-2022
1329,Female,China,35-44,Family,12-07-2023
1330,Other,China,18-24,Solo,21-05-2023
1331,Female,Argentina,25-34,Family,19-09-2022
1332,Female,Canada,35-44,Solo,19-07-2022
1333,Male,Mexico,55+,Business,04-04-2025
1334,Female,Brazil,35-44,Couple,15-01-2023
1335,Male,China,18-24,Business,15-02-2024
1336,Female,United States,18-24,Business,18-03-2022
1337,Female,United Kingdom,25-34,Couple,22-05-2023
1338,Male,New Zealand,25-34,Family,01-07-2025
1339,Male,United Arab Emirates,35-44,Couple,19-12-2020
1340,Male,Spain,55+,Couple,01-10-2021
1341,Female,Netherlands,55+,Solo,19-11-2020
1342,Male,New Zealand,25-34,Couple,11-01-2025
1343,Male,France,25-34,Couple,21-08-2023
1344,Male,Thailand,25-34,Family,08-12-2022
1345,Female,Mexico,18-24,Family,11-06-2024
1346,Other,United States,35-44,Couple,23-05-2024
1347,Male,Germany,25-34,Business,04-01-2023
1348,Female,Italy,25-34,Solo,13-05-2025
1349,Female,Brazil,35-44,Family,14-09-2020
1350,Male,United Kingdom,18-24,Business,26-02-2021
1351,Other,United States,55+,Family,12-10-2024
1352,Male,United States,45-54,Business,09-11-2023
1353,Female,France,25-34,Business,22-11-2023
1354,Female,United Kingdom,35-44,Business,06-03-2023
1355,Male,Japan,55+,Couple,21-10-2023
1356,Male,France,35-44,Solo,22-11-2021
1357,Male,Germany,35-44,Couple,27-10-2022
1358,Female,United Kingdom,55+,Couple,26-02-2022
1359,Female,Turkey,45-54,Family,10-10-2021
1360,Female,Mexico,35-44,Solo,08-03-2021
1361,Male,Netherlands,35-44,Couple,07-09-2021
1362,Male,Germany,35-44,Couple,04-03-2022
1363,Female,India,25-34,Business,17-01-2023
1364,Male,China,35-44,Business,06-10-2024
1365,Female,South Korea,35-44,Solo,10-05-2022
1366,Male,South Korea,35-44,Couple,20-02-2023
1367,Male,China,25-34,Couple,13-03-2023
1368,Female,Germany,25-34,Solo,08-04-2024
1369,Other,India,55+,Business,01-03-2025
1370,Male,Australia,35-44,Family,01-03-2021
1371,Male,Germany,35-44,Family,01-12-2020
1372,Female,Brazil,18-24,Business,06-05-2024
1373,Male,United States,55+,Business,24-09-2022
1374,Other,France,25-34,Couple,11-05-2022
1375,Male,Spain,35-44,Business,26-04-2023
1376,Male,United Kingdom,55+,Couple,22-01-2023
1377,Male,Thailand,45-54,Business,18-06-2023
1378,Male,Australia,18-24,Business,24-12-2023
1379,Female,France,25-34,Solo,29-09-2024
1380,Female,South Africa,25-34,Family,30-05-2024
1381,Male,United Kingdom,25-34,Family,24-02-2025
1382,Other,Spain,25-34,Couple,03-04-2022
1383,Female,South Africa,35-44,Business,10-12-2024
1384,Male,China,25-34,Solo,09-10-2020
1385,Female,United Kingdom,25-34,Business,20-10-2023
1386,Male,Canada,18-24,Couple,10-08-2023
1387,Male,China,25-34,Solo,22-03-2023
1388,Female,Singapore,35-44,Solo,18-06-2022
1389,Male,South Africa,25-34,Couple,11-05-2023
1390,Male,Spain,35-44,Business,03-03-2021
1391,Female,United Arab Emirates,55+,Solo,26-07-2022
1392,Other,New Zealand,35-44,Solo,01-02-2023
1393,Male,South Korea,45-54,Business,30-11-2022
1394,Male,Brazil,25-34,Couple,17-08-2022
1395,Other,France,55+,Solo,23-08-2021
1396,Male,South Korea,25-34,Solo,07-01-2023
1397,Male,United Kingdom,55+,Couple,25-12-2024
1398,Male,Argentina,18-24,Family,25-06-2022
1399,Female,Germany,25-34,Couple,24-02-2025
1400,Male,France,35-44,Family,06-12-2021
1401,Male,United Kingdom,25-34,Solo,11-05-2023
1402,Female,China,35-44,Business,06-10-2020
1403,Female,United Kingdom,35-44,Business,10-10-2023
1404,Male,Japan,25-34,Couple,21-11-2024
1405,Female,New Zealand,25-34,Family,29-12-2024
1406,Female,United States,35-44,Business,31-12-2022
1407,Other,Germany,55+,Couple,22-02-2022
1408,Male,France,45-54,Couple,13-03-2024
1409,Male,Mexico,25-34,Couple,08-05-2021
1410,Female,India,25-34,Family,18-09-2022
1411,Other,China,55+,Solo,16-08-2021
1412,Male,United Kingdom,35-44,Family,11-01-2021
1413,Female,Australia,35-44,Couple,21-11-2022
1414,Other,Germany,35-44,Business,08-04-2025
1415,Male,Nigeria,55+,Business,05-10-2020
1416,Male,Canada,35-44,Family,02-11-2023
1417,Male,United States,25-34,Family,22-03-2021
1418,Female,France,25-34,Family,19-05-2024
1419,Female,South Korea,35-44,Couple,27-12-2021
1420,Male,France,45-54,Couple,21-06-2024
1421,Male,Australia,25-34,Business,18-12-2021
1422,Female,United States,35-44,Couple,04-11-2020
1423,Female,United States,35-44,Family,25-04-2022
1424,Male,Mexico,55+,Couple,17-05-2025
1425,Male,United Kingdom,35-44,Business,30-06-2024
1426,Female,Netherlands,18-24,Solo,08-06-2021
1427,Female,Brazil,25-34,Family,12-10-2023
1428,Male,Canada,25-34,Business,10-02-2024
1429,Male,Japan,18-24,Family,07-06-2024
1430,Female,United Kingdom,45-54,Family,07-07-2022
1431,Male,United Arab Emirates,25-34,Business,16-10-2020
1432,Female,Netherlands,25-34,Couple,11-03-2022
1433,Female,Brazil,35-44,Solo,14-06-2024
1434,Female,Japan,55+,Couple,05-05-2023
1435,Male,South Africa,35-44,Solo,23-10-2023
1436,Male,Brazil,55+,Family,18-11-2024
1437,Male,Italy,35-44,Couple,29-06-2022
1438,Female,United States,35-44,Business,01-02-2024
1439,Other,New Zealand,35-44,Couple,19-04-2021
1440,Male,India,25-34,Couple,25-02-2024
1441,Male,India,25-34,Family,11-03-2023
1442,Male,United States,35-44,Business,31-03-2025
1443,Other,South Africa,45-54,Family,14-06-2024
1444,Male,United Kingdom,55+,Family,25-05-2021
1445,Male,United States,35-44,Business,29-09-2024
1446,Male,Japan,35-44,Family,25-12-2022
1447,Male,Egypt,35-44,Business,29-04-2025
1448,Male,Argentina,25-34,Family,15-10-2024
1449,Female,Brazil,55+,Family,19-05-2024
1450,Male,United States,25-34,Couple,23-12-2020
1451,Male,Germany,25-34,Business,16-03-2024
1452,Male,China,35-44,Couple,20-05-2023
1453,Male,Spain,35-44,Business,18-02-2025
1454,Female,Australia,45-54,Solo,23-12-2021
1455,Female,China,55+,Couple,30-10-2022
1456,Female,China,55+,Couple,21-12-2020
1457,Male,Canada,25-34,Couple,18-07-2025
1458,Female,Germany,35-44,Couple,13-06-2023
1459,Male,Germany,55+,Business,16-07-2023
1460,Male,United States,45-54,Couple,21-10-2024
1461,Male,Spain,25-34,Family,25-11-2023
1462,Male,Canada,18-24,Solo,24-07-2021
1463,Male,Brazil,25-34,Couple,27-10-2021
1464,Female,United Kingdom,25-34,Couple,12-06-2025
1465,Male,South Korea,25-34,Business,14-01-2022
1466,Male,Canada,18-24,Couple,16-07-2024
1467,Male,India,45-54,Family,14-10-2020
1468,Female,United Kingdom,25-34,Couple,08-05-2024
1469,Male,Singapore,45-54,Business,17-08-2022
1470,Female,South Korea,45-54,Couple,19-11-2021
1471,Female,Germany,55+,Couple,20-02-2023
1472,Female,United States,25-34,Couple,27-02-2024
1473,Female,Thailand,25-34,Couple,10-07-2025
1474,Male,Germany,25-34,Family,01-11-2023
1475,Male,United Kingdom,35-44,Solo,20-10-2023
1476,Male,Canada,45-54,Business,23-03-2021
1477,Other,France,25-34,Couple,20-09-2020
1478,Female,Japan,45-54,Solo,21-03-2021
1479,Female,Argentina,18-24,Couple,10-08-2022
1480,Female,Argentina,35-44,Solo,20-01-2022
1481,Male,Japan,25-34,Solo,28-02-2023
1482,Male,United Kingdom,45-54,Business,02-01-2024
1483,Male,United Kingdom,25-34,Solo,17-09-2021
1484,Male,Australia,45-54,Family,05-06-2023
1485,Male,Russia,25-34,Couple,20-03-2022
1486,Other,United Kingdom,45-54,Family,12-02-2021
1487,Male,United States,35-44,Couple,06-02-2025
1488,Female,Russia,35-44,Solo,26-03-2024
1489,Male,United Kingdom,45-54,Family,27-03-2025
1490,Female,United States,25-34,Couple,04-02-2024
1491,Female,Japan,25-34,Business,16-02-2023
1492,Female,United Arab Emirates,25-34,Business,21-07-2024
1493,Male,Spain,35-44,Couple,27-10-2023
1494,Other,China,45-54,Couple,04-02-2023
1495,Male,Brazil,25-34,Family,27-10-2020
1496,Female,United States,55+,Couple,27-04-2025
1497,Other,United Kingdom,25-34,Business,31-01-2025
1498,Male,China,35-44,Family,25-06-2022
1499,Male,United States,55+,Solo,11-10-2021
1500,Female,Turkey,25-34,Family,14-05-2021
1501,Other,New Zealand,35-44,Couple,27-02-2023
1502,Female,Australia,35-44,Family,23-08-2020
1503,Male,Italy,35-44,Couple,15-03-2022
1504,Male,Germany,25-34,Couple,12-07-2022
1505,Male,Spain,25-34,Solo,10-05-2025
1506,Other,Spain,55+,Couple,28-12-2023
1507,Male,France,25-34,Business,16-03-2025
1508,Male,Netherlands,25-34,Business,19-09-2023
1509,Male,United Kingdom,35-44,Business,04-07-2022
1510,Female,United States,35-44,Solo,22-01-2021
1511,Male,India,25-34,Couple,02-10-2022
1512,Male,Germany,25-34,Couple,03-10-2020
1513,Male,Brazil,25-34,Business,04-03-2024
1514,Other,Japan,45-54,Couple,17-06-2022
1515,Male,United Kingdom,25-34,Solo,07-02-2025
1516,Other,China,18-24,Family,29-12-2023
1517,Female,Turkey,25-34,Family,01-08-2023
1518,Female,South Korea,25-34,Family,09-10-2021
1519,Male,United Arab Emirates,35-44,Business,13-09-2021
1520,Female,United Arab Emirates,25-34,Couple,18-08-2023
1521,Female,United States,18-24,Solo,31-05-2025
1522,Male,China,18-24,Family,30-07-2021
1523,Female,Brazil,18-24,Solo,06-05-2023
1524,Male,Australia,25-34,Business,06-05-2024
1525,Female,Germany,35-44,Business,01-07-2024
1526,Female,Turkey,45-54,Solo,07-05-2023
1527,Female,Brazil,18-24,Solo,08-11-2024
1528,Female,United States,25-34,Couple,14-05-2025
1529,Male,United Kingdom,35-44,Solo,20-11-2021
1530,Female,France,45-54,Couple,04-09-2020
1531,Female,India,25-34,Solo,26-12-2022
1532,Male,Canada,25-34,Solo,30-09-2022
1533,Female,United Kingdom,35-44,Family,28-10-2023
1534,Male,United States,18-24,Couple,01-11-2022
1535,Female,United Kingdom,35-44,Family,05-06-2022
1536,Male,United Kingdom,25-34,Solo,28-10-2023
1537,Female,United States,45-54,Solo,10-10-2023
1538,Female,United States,35-44,Couple,03-04-2022
1539,Male,Brazil,25-34,Couple,07-07-2023
1540,Male,United Kingdom,45-54,Couple,20-01-2024
1541,Other,United Kingdom,35-44,Family,06-08-2024
1542,Other,United States,18-24,Couple,12-09-2020
1543,Male,United Kingdom,25-34,Family,21-09-2024
1544,Male,Japan,25-34,Solo,16-05-2023
1545,Male,Thailand,25-34,Couple,12-04-2023
1546,Female,Japan,55+,Business,27-11-2024
1547,Male,China,25-34,Business,23-11-2021
1548,Male,Italy,25-34,Solo,27-12-2021
1549,Female,Canada,45-54,Family,12-03-2024
1550,Female,Germany,35-44,Couple,16-03-2023
1551,Female,United Kingdom,35-44,Solo,12-03-2021
1552,Female,China,18-24,Solo,16-10-2020
1553,Other,Spain,45-54,Family,25-05-2024
1554,Male,Canada,18-24,Solo,16-06-2021
1555,Male,Australia,45-54,Couple,21-05-2024
1556,Other,South Africa,35-44,Business,24-06-2025
1557,Male,France,45-54,Business,16-07-2025
1558,Female,Japan,55+,Family,18-12-2021
1559,Female,Germany,55+,Business,27-06-2022
1560,Female,Mexico,25-34,Business,06-07-2023
1561,Male,United Kingdom,55+,Family,12-06-2024
1562,Female,United States,45-54,Family,15-03-2023
1563,Female,Brazil,25-34,Couple,24-06-2025
1564,Female,China,25-34,Solo,28-07-2024
1565,Male,Japan,45-54,Couple,06-01-2021
1566,Female,Russia,25-34,Couple,06-03-2021
1567,Female,Canada,25-34,Solo,30-11-2023
1568,Female,United Kingdom,25-34,Business,08-03-2024
1569,Male,Japan,35-44,Family,24-06-2025
1570,Male,Netherlands,18-24,Couple,14-07-2023
1571,Female,Russia,18-24,Business,28-09-2022
1572,Male,United Kingdom,25-34,Couple,14-03-2022
1573,Female,France,45-54,Family,29-03-2022
1574,Male,Italy,35-44,Family,08-04-2021
1575,Female,New Zealand,25-34,Solo,16-08-2022
1576,Other,Japan,25-34,Couple,28-01-2023
1577,Male,Germany,25-34,Couple,30-03-2025
1578,Female,United Kingdom,45-54,Solo,19-11-2023
1579,Male,China,35-44,Couple,18-02-2024
1580,Male,United Kingdom,25-34,Solo,26-10-2022
1581,Male,Australia,25-34,Business,09-01-2024
1582,Female,Germany,35-44,Business,07-08-2023
1583,Male,Russia,25-34,Solo,16-10-2022
1584,Female,Germany,45-54,Family,28-10-2021
1585,Female,New Zealand,45-54,Business,19-08-2020
1586,Male,United Kingdom,35-44,Couple,30-01-2024
1587,Male,Mexico,18-24,Couple,12-12-2021
1588,Female,Germany,55+,Solo,01-03-2025
1589,Male,Turkey,45-54,Couple,27-12-2022
1590,Male,United Kingdom,25-34,Family,18-06-2021
1591,Female,Australia,35-44,Family,29-03-2025
1592,Female,United States,25-34,Couple,16-11-2024
1593,Male,Brazil,35-44,Business,28-09-2023
1594,Male,United Arab Emirates,45-54,Solo,03-11-2023
1595,Male,Thailand,25-34,Couple,24-01-2024
1596,Male,United States,45-54,Business,23-08-2022
1597,Male,Canada,25-34,Family,08-03-2023
1598,Female,Italy,25-34,Couple,23-06-2024
1599,Female,China,45-54,Family,28-10-2023
1600,Female,New Zealand,25-34,Solo,21-03-2021
1601,Male,New Zealand,45-54,Couple,27-07-2023
1602,Male,Brazil,35-44,Solo,24-06-2025
1603,Male,Turkey,55+,Family,05-09-2024
1604,Other,United States,25-34,Family,26-04-2021
1605,Female,France,25-34,Solo,12-04-2021
1606,Male,United States,55+,Family,31-10-2022
1607,Other,Germany,35-44,Couple,02-10-2020
1608,Female,China,25-34,Couple,20-03-2024
1609,Female,Argentina,45-54,Solo,10-03-2024
1610,Male,Brazil,25-34,Couple,18-07-2022
1611,Female,China,25-34,Couple,27-01-2023
1612,Other,Brazil,55+,Family,29-07-2021
1613,Male,Brazil,25-34,Business,30-01-2023
1614,Other,Spain,45-54,Couple,15-03-2025
1615,Female,United States,45-54,Business,23-03-2022
1616,Male,France,25-34,Business,05-06-2023
1617,Male,Canada,25-34,Family,02-08-2022
1618,Male,Italy,35-44,Couple,26-11-2023
1619,Other,Nigeria,18-24,Business,30-03-2023
1620,Female,France,35-44,Solo,02-09-2024
1621,Female,Germany,25-34,Business,13-11-2024
1622,Other,Mexico,18-24,Family,04-06-2021
1623,Male,United Arab Emirates,35-44,Solo,27-10-2023
1624,Male,Mexico,35-44,Business,09-01-2023
1625,Male,United States,25-34,Family,03-05-2022
1626,Male,Turkey,35-44,Family,09-12-2021
1627,Female,Canada,45-54,Family,29-07-2023
1628,Male,United Kingdom,55+,Business,05-10-2022
1629,Female,Japan,25-34,Family,17-11-2020
1630,Female,United Kingdom,18-24,Business,05-11-2022
1631,Male,Mexico,35-44,Family,04-08-2025
1632,Male,Japan,55+,Family,17-02-2024
1633,Male,Russia,55+,Family,04-11-2021
1634,Male,Italy,25-34,Solo,23-12-2021
1635,Female,United States,25-34,Family,15-02-2025
1636,Male,Spain,35-44,Solo,13-06-2023
1637,Male,South Korea,35-44,Couple,15-06-2025
1638,Male,United States,25-34,Family,17-12-2020
1639,Female,United Kingdom,25-34,Family,14-03-2023
1640,Female,United Kingdom,25-34,Couple,28-03-2021
1641,Female,Canada,18-24,Couple,22-05-2023
1642,Male,France,35-44,Family,31-08-2023
1643,Female,United States,45-54,Couple,03-07-2024
1644,Male,China,45-54,Family,26-04-2022
1645,Female,China,55+,Family,22-09-2022
1646,Male,United States,25-34,Solo,18-06-2024
1647,Female,United States,18-24,Couple,20-08-2022
1648,Male,Brazil,25-34,Business,27-09-2023
1649,Male,Netherlands,25-34,Solo,12-10-2022
1650,Male,Russia,25-34,Couple,28-11-2022
1651,Female,Australia,35-44,Business,07-05-2022
1652,Female,United Kingdom,45-54,Solo,08-08-2024
1653,Female,South Korea,25-34,Couple,16-08-2020
1654,Male,United Kingdom,25-34,Solo,27-12-2020
1655,Female,India,25-34,Solo,17-08-2021
1656,Male,United States,18-24,Couple,28-11-2020
1657,Male,India,25-34,Couple,02-12-2023
1658,Male,Australia,45-54,Business,02-11-2022
1659,Female,United Kingdom,35-44,Solo,15-02-2024
1660,Male,Turkey,25-34,Solo,08-11-2020
1661,Male,Argentina,35-44,Couple,05-06-2024
1662,Other,Australia,25-34,Business,19-08-2021
1663,Male,Germany,35-44,Couple,08-07-2021
1664,Male,Japan,18-24,Solo,26-02-2021
1665,Female,United States,55+,Couple,07-01-2023
1666,Female,United States,45-54,Business,10-08-2023
1667,Female,Spain,35-44,Business,22-06-2025
1668,Female,New Zealand,55+,Couple,30-08-2021
1669,Male,Mexico,35-44,Couple,21-08-2022
1670,Male,India,35-44,Business,30-04-2025
1671,Female,Australia,35-44,Family,19-07-2021
1672,Male,South Korea,25-34,Solo,13-06-2025
1673,Female,South Korea,25-34,Solo,19-08-2023
1674,Female,Argentina,35-44,Solo,07-07-2021
1675,Female,Japan,55+,Couple,21-11-2023
1676,Male,Thailand,35-44,Family,04-10-2023
1677,Female,Argentina,45-54,Family,20-04-2021
1678,Female,France,45-54,Solo,14-06-2024
1679,Male,New Zealand,25-34,Solo,06-10-2021
1680,Other,China,35-44,Couple,26-09-2022
1681,Male,China,55+,Family,15-03-2024
1682,Male,Turkey,35-44,Couple,10-04-2023
1683,Female,United States,18-24,Couple,17-04-2023
1684,Male,United Arab Emirates,25-34,Couple,17-08-2022
1685,Other,Argentina,35-44,Business,28-08-2024
1686,Female,United Kingdom,35-44,Family,24-03-2021
1687,Male,United States,25-34,Couple,20-03-2024
1688,Male,France,18-24,Couple,21-04-2021
1689,Other,India,35-44,Couple,25-09-2023
1690,Male,United States,45-54,Business,03-07-2021
1691,Other,Germany,55+,Family,03-01-2023
1692,Female,China,45-54,Solo,28-09-2023
1693,Male,United Kingdom,35-44,Solo,02-04-2021
1694,Female,United States,35-44,Family,07-12-2023
1695,Male,Germany,25-34,Business,20-11-2022
1696,Female,United Kingdom,25-34,Couple,07-01-2022
1697,Female,Germany,18-24,Family,26-07-2021
1698,Male,United Arab Emirates,35-44,Family,24-07-2023
1699,Female,Turkey,35-44,Solo,06-08-2021
1700,Male,Mexico,35-44,Couple,06-08-2024
1701,Other,France,45-54,Couple,31-12-2024
1702,Male,South Korea,55+,Business,03-09-2021
1703,Female,United Kingdom,35-44,Family,06-07-2021
1704,Male,Canada,55+,Family,01-02-2023
1705,Other,United Kingdom,35-44,Couple,08-01-2025
1706,Male,Italy,35-44,Solo,02-09-2024
1707,Female,Japan,25-34,Couple,20-10-2024
1708,Female,Australia,25-34,Couple,28-05-2025
1709,Female,United Kingdom,35-44,Business,26-12-2022
1710,Male,United States,25-34,Business,09-11-2023
1711,Male,Germany,18-24,Family,11-06-2024
1712,Female,China,25-34,Family,30-08-2022
1713,Female,Japan,18-24,Couple,29-04-2025
1714,Female,United Kingdom,35-44,Family,12-04-2024
1715,Female,United Kingdom,25-34,Family,29-06-2023
1716,Female,China,45-54,Solo,13-10-2022
1717,Female,Russia,25-34,Business,03-09-2022
1718,Male,Japan,25-34,Family,06-06-2024
1719,Female,United Arab Emirates,25-34,Business,25-01-2024
1720,Male,United Arab Emirates,35-44,Business,24-01-2022
1721,Male,Canada,45-54,Solo,28-04-2025
1722,Male,United States,35-44,Family,27-03-2022
1723,Male,Australia,45-54,Family,28-02-2023
1724,Female,Russia,35-44,Couple,11-09-2020
1725,Male,United Kingdom,18-24,Couple,18-08-2024
1726,Female,Japan,35-44,Family,28-11-2023
1727,Female,United Kingdom,35-44,Couple,11-07-2022
1728,Male,Canada,18-24,Couple,11-01-2024
1729,Female,United States,45-54,Couple,13-08-2022
1730,Female,Egypt,35-44,Solo,29-10-2023
1731,Male,Canada,25-34,Couple,16-03-2021
